Type	N	C	B
Both_coding	12875,0.4	5470,0.301	1104,0.193
CParent_NCchild	3270,0.102	861,0.047	937,0.164
NCParent_Cchild	4691,0.146	9250,0.508	1083,0.19
Both_NonCoding	11339,0.352	2616,0.144	2586,0.453


N segregation
Type	Total	Freq
relevant	5686	0.44
ATIT:Same_amino_acid	6698	0.52
ATIT:Diff_amino_acid	58	0.0
Variation_in_coding_coods	217	0.02
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	216	0.02


C segregation
Type	Total	Freq
relevant	3066	0.56
ATIT:Same_amino_acid	1824	0.33
ATIT:Diff_amino_acid	60	0.01
Variation_in_coding_coods	359	0.07
pseudoC	0	0.0
pseudoN	0	0.0
No_overlap_exists	161	0.03


B segregation
Type	Total	Freq
relevant	291	0.26
ATIT:Same_amino_acid	18	0.02
ATIT:Diff_amino_acid	4	0.0
Variation_in_coding_coods	0	0.0
pseudoC	244	0.22
pseudoN	126	0.11
No_overlap_exists	421	0.38


For N from total relevant :5686 cases 1440(0.253) have length change of -2 to 2
For C from total relevant :3066 cases 312(0.102) have length change of -2 to 2
For B from total relevant :291 cases 24(0.082) have length change of -2 to 2
All genes in which N cases are presnet are:6599
Genes in which N cases are presnet and both coding with length out of -2 to 2 arr:4243
All genes in which C cases are presnet are:3374
Genes in which C cases are presnet and both coding with length out of -2 to 2 arr:2754
All genes in which B cases are presnet are:767
Genes in which B cases are presnet and both coding with length out of -2 to 2 arr:279
All genes in which NCB union cases are presnet are:8222
Genes in which uninon NCB cases are presnet and both coding with length out of -2 to 2 arr:7275
All genes in which NCB intersection cases are presnet are:277
Genes in which intersection NCB cases are presnet and both coding with length out of -2 to 2 arr:0

Genes_list_N
Gene	Length	Structure	Variants	Name
81030	-62	XP_011527360.1	1.0	ZBP1 Z-DNA binding protein 1
7288	-3	XP_011525555.1	1.0	TULP2 tubby like protein 2
284325	-3	XP_016882111.1	False	C19orf54 chromosome 19 open reading frame 54
728318	-110	XP_005257690.1	False	KRTAP9-1 keratin associated protein 9-1
6845	-22	NP_001138621.1	1.0	VAMP7 vesicle associated membrane protein 7
283999	-4	XP_016879948.1	1.0	TMEM235 transmembrane protein 235
1632	-17	NP_001171500.1	1.0	ECI1 enoyl-CoA delta isomerase 1
50515	-5	NP_001167453.1	False	CHST11 carbohydrate sulfotransferase 11
56147	-264	NP_113599.1	1.0	PCDHA1 protocadherin alpha 1
342346	-206	XP_005255355.1	False	C16orf96 chromosome 16 open reading frame 96
79734	53	XP_005261799.2	1.0	KCTD17 potassium channel tetramerization domain containing 17
2537	-4	NP_075010.1	1.0	IFI6 interferon alpha inducible protein 6
56948	24	XP_011535277.1	False	SDR39U1 short chain dehydrogenase/reductase family 39U member 1
79033	18	XP_016857794.1	1.0	ERI3 ERI1 exoribonuclease family member 3
1841	-13	NP_001307831.1	1.0	DTYMK deoxythymidylate kinase
834	-72	NP_150636.1	1.0	CASP1 caspase 1
57696	18	XP_016875200.1	1.0	DDX55 DEAD-box helicase 55
166793	-23	XP_016863325.1	1.0	ZBTB49 zinc finger and BTB domain containing 49
56521	8	NP_957714.1	1.0	DNAJC12 DnaJ heat shock protein family (Hsp40) member C12
126321	-9	NP_001274458.1	1.0	MFSD12 major facilitator superfamily domain containing 12
163033	-15	XP_016881900.1	1.0	ZNF579 zinc finger protein 579
2938	43	XP_005249091.1	1.0	GSTA1 glutathione S-transferase alpha 1
115811	-181	XP_005253891.1	False	IQCD IQ motif containing D
11259	6	NP_001035924.1	False	FILIP1L filamin A interacting protein 1 like
7629	-30	XP_016866739.1	1.0	ZNF76 zinc finger protein 76
958	-4	NP_001309351.1	1.0	CD40 CD40 molecule
112770	-11	XP_011507419.1	False	GLMP glycosylated lysosomal membrane protein
54823	7	XP_005245328.1	1.0	SWT1 SWT1, RNA endoribonuclease homolog
7484	56	XP_011523480.1	1.0	WNT9B Wnt family member 9B
339168	30	XP_016880059.1	False	TMEM95 transmembrane protein 95
252839	-22	NP_001275499.1	False	TMEM9 transmembrane protein 9
56112	21	NP_114400.1	1.0	PCDHGA3 protocadherin gamma subfamily A, 3
283848	4	XP_016878655.1	False	CES4A carboxylesterase 4A
10998	-84	NP_001308125.1	1.0	SLC27A5 solute carrier family 27 member 5
283971	5	XP_011521336.1	1.0	CLEC18C C-type lectin domain family 18 member C
11126	55	XP_011507406.1	1.0	CD160 CD160 molecule
3982	-42	NP_001155220.1	1.0	LIM2 lens intrinsic membrane protein 2
53827	32	NP_001307841.1	1.0	FXYD5 FXYD domain containing ion transport regulator 5
9379	-7	NP_620060.1	1.0	NRXN2 neurexin 2
8813	-8	NP_001303964.1	1.0	DPM1 dolichyl-phosphate mannosyltransferase subunit 1, catalytic
9626	14	XP_005247967.1	1.0	GUCA1C guanylate cyclase activator 1C
84230	-681	XP_016857993.1	1.0	LRRC8C leucine rich repeat containing 8 VRAC subunit C
90736	-40	NP_001160176.1	False	FAM104B family with sequence similarity 104 member B
92856	-18	NP_001307234.1	1.0	IMP4 IMP4, U3 small nucleolar ribonucleoprotein
256126	7	XP_005259905.1	False	SYCE2 synaptonemal complex central element protein 2
1911	17	XP_016874445.1	1.0	PHC1 polyhomeotic homolog 1
79669	117	NP_001165218.1	False	C3orf52 chromosome 3 open reading frame 52
5100	-97	NP_116567.1	1.0	PCDH8 protocadherin 8
6442	-20	XP_011523423.2	False	SGCA sarcoglycan alpha
57727	8	XP_016883477.1	1.0	NCOA5 nuclear receptor coactivator 5
10561	13	XP_011538818.1	1.0	IFI44 interferon induced protein 44
9709	-53	NP_001259032.1	1.0	HERPUD1 homocysteine inducible ER protein with ubiquitin like domain 1
79026	2337	XP_005274302.1	0.34	AHNAK AHNAK nucleoprotein
54102	102	XP_016883895.1	1.0	CLIC6 chloride intracellular channel 6
637	54	XP_016884395.1	1.0	BID BH3 interacting domain death agonist
5315	-25	NP_001193726.1	1.0	PKM pyruvate kinase M1/2
285489	-3	NP_001158145.1	1.0	DOK7 docking protein 7
4281	-38	NP_001180210.1	1.0	MID1 midline 1
126549	-11	NP_001265372.1	False	ANKLE1 ankyrin repeat and LEM domain containing 1
7329	46	XP_011520947.1	1.0	UBE2I ubiquitin conjugating enzyme E2 I
339344	-113	XP_016882232.1	False	MYPOP Myb related transcription factor, partner of profilin
9645	3	NP_001269597.1	1.0	MICAL2 microtubule associated monooxygenase, calponin and LIM domain containing 2
9028	64	XP_016879338.1	1.0	RHBDL1 rhomboid like 1
79908	8	XP_011532953.1	1.0	BTNL8 butyrophilin like 8
23620	-68	XP_005246213.1	False	NTSR2 neurotensin receptor 2
80174	47	XP_016880637.1	1.0	DBF4B DBF4 zinc finger B
55721	-80	NP_060604.2	False	IQCC IQ motif containing C
28989	-28	NP_001273730.1	1.0	NTMT1 N-terminal Xaa-Pro-Lys N-methyltransferase 1
643669	-13	XP_011525521.1	False	CCER2 coiled-coil glutamate rich protein 2
84073	15	XP_011523645.1	False	MYCBPAP MYCBP associated protein
56139	-263	NP_114066.1	1.0	PCDHA10 protocadherin alpha 10
9726	10	XP_005255769.1	False	ZNF646 zinc finger protein 646
64776	-7	XP_016873618.1	False	C11orf1 chromosome 11 open reading frame 1
54462	29	NP_001271170.1	False	CCSER2 coiled-coil serine rich protein 2
4832	4	XP_011520806.1	1.0	NME3 NME/NM23 nucleoside diphosphate kinase 3
56853	-10	XP_011524389.1	1.0	CELF4 CUGBP Elav-like family member 4
440585	16	XP_005270932.1	False	FAM183A family with sequence similarity 183 member A
283999	-4	XP_011522926.1	1.0	TMEM235 transmembrane protein 235
201176	44	NP_777579.2	1.0	ARHGAP27 Rho GTPase activating protein 27
79828	13	XP_016860473.1	1.0	METTL8 methyltransferase like 8
9001	8	NP_001073339.1	False	HAP1 huntingtin associated protein 1
285242	26	NP_001243543.1	1.0	HTR3E 5-hydroxytryptamine receptor 3E
25828	-28	XP_011528413.1	1.0	TXN2 thioredoxin 2
23164	118	XP_011522069.2	1.0	MPRIP myosin phosphatase Rho interacting protein
4850	-3	NP_001008226.1	1.0	CNOT4 CCR4-NOT transcription complex subunit 4
401262	-19	XP_011512911.1	1.0	CRIP3 cysteine rich protein 3
7422	-12	NP_001020540.2	1.0	VEGFA vascular endothelial growth factor A
148979	-4	XP_016855898.1	1.0	GLIS1 GLIS family zinc finger 1
22931	-3	NP_001243344.1	1.0	RAB18 RAB18, member RAS oncogene family
27343	-92	XP_016871576.1	1.0	POLL DNA polymerase lambda
8859	-4	NP_004188.1	False	STK19 serine/threonine kinase 19
2244	-47	NP_001171670.1	1.0	FGB fibrinogen beta chain
54956	-18	XP_006720652.1	1.0	PARP16 poly(ADP-ribose) polymerase family member 16
9562	-65	XP_006718141.1	1.0	MINPP1 multiple inositol-polyphosphate phosphatase 1
10345	22	NP_001242950.1	False	TRDN triadin
6648	65	NP_001309745.1	1.0	SOD2 superoxide dismutase 2
1760	-5	NP_001075031.1	1.0	DMPK DM1 protein kinase
389208	-32	XP_011530237.1	1.0	TMPRSS11F transmembrane serine protease 11F
134637	-25	XP_011533745.1	1.0	ADAT2 adenosine deaminase, tRNA specific 2
5678	81	XP_005259132.1	1.0	PSG9 pregnancy specific beta-1-glycoprotein 9
64757	17	XP_011508202.1	False	MARC1 mitochondrial amidoxime reducing component 1
55890	-9	XP_005257569.1	False	GPRC5C G protein-coupled receptor class C group 5 member C
54977	-11	XP_016862199.1	1.0	SLC25A38 solute carrier family 25 member 38
57664	4	XP_011525459.1	1.0	PLEKHA4 pleckstrin homology domain containing A4
5937	-3	XP_016860115.1	1.0	RBMS1 RNA binding motif single stranded interacting protein 1
54866	-33	XP_016877861.1	1.0	PPP1R14D protein phosphatase 1 regulatory inhibitor subunit 14D
400823	-32	XP_016856773.1	False	FAM177B family with sequence similarity 177 member B
8832	-6	XP_011508397.1	1.0	CD84 CD84 molecule
147658	-13	NP_001137410.1	1.0	ZNF534 zinc finger protein 534
63893	-25	XP_016880424.1	1.0	UBE2O ubiquitin conjugating enzyme E2 O
387836	7	XP_011518956.1	1.0	CLEC2A C-type lectin domain family 2 member A
54439	-44	XP_006714850.1	1.0	RBM27 RNA binding motif protein 27
25758	6	XP_016872974.1	False	KIAA1549L KIAA1549 like
1258	-6	NP_001273059.1	1.0	CNGB1 cyclic nucleotide gated channel beta 1
51669	17	XP_016869056.1	False	SARAF store-operated calcium entry associated regulatory factor
29970	-13	NP_001184036.1	False	SCHIP1 schwannomin interacting protein 1
23464	14	XP_016884163.1	1.0	GCAT glycine C-acetyltransferase
441525	-4	XP_016885032.1	False	SPANXN4 SPANX family member N4
6953	3	XP_011534384.1	False	TCP10 t-complex 10
387787	-37	XP_011543323.2	1.0	LIPT2 lipoyl(octanoyl) transferase 2
11138	15	XP_016858690.1	1.0	TBC1D8 TBC1 domain family member 8
55120	-5	XP_011531242.1	1.0	FANCL Fanconi anemia complementation group L
389362	21	NP_001129222.1	False	PSMG4 proteasome assembly chaperone 4
3858	6	XP_005257400.1	False	KRT10 keratin 10
7422	-17	NP_001165095.1	1.0	VEGFA vascular endothelial growth factor A
64753	-12	XP_016868021.1	False	CCDC136 coiled-coil domain containing 136
6936	7	XP_016860276.1	False	GCFC2 GC-rich sequence DNA-binding factor 2
162972	285	XP_011524870.1	1.0	ZNF550 zinc finger protein 550
51538	46	XP_006710744.1	1.0	ZCCHC17 zinc finger CCHC-type containing 17
10517	22	XP_011521927.1	1.0	FBXW10 F-box and WD repeat domain containing 10
2922	-6	NP_001012531.1	False	GRP gastrin releasing peptide
1842	-32	XP_016869866.1	1.0	ECM2 extracellular matrix protein 2
366	-29	NP_001307564.1	1.0	AQP9 aquaporin 9
283150	14	XP_016873064.1	1.0	FOXR1 forkhead box R1
3795	137	XP_006712077.1	1.0	KHK ketohexokinase
54059	8	NP_001300955.1	1.0	YBEY ybeY metallopeptidase (putative)
2355	-155	XP_005264288.1	1.0	FOSL2 FOS like 2, AP-1 transcription factor subunit
1139	-29	NP_000737.1	1.0	CHRNA7 cholinergic receptor nicotinic alpha 7 subunit
64764	54	NP_001240704.1	1.0	CREB3L2 cAMP responsive element binding protein 3 like 2
64412	-113	XP_016883508.1	1.0	GZF1 GDNF inducible zinc finger protein 1
50855	11	XP_005256034.1	1.0	PARD6A par-6 family cell polarity regulator alpha
728378	10	XP_016860322.1	1.0	POTEF POTE ankyrin domain family member F
5734	-169	XP_016865145.1	1.0	PTGER4 prostaglandin E receptor 4
151648	-252	NP_001186186.1	1.0	SGO1 shugoshin 1
348378	-82	XP_011539680.1	False	SHISAL2A shisa like 2A
30835	-92	NP_001138365.1	1.0	CD209 CD209 molecule
7862	-6	XP_011532403.1	1.0	BRPF1 bromodomain and PHD finger containing 1
26166	-12	NP_001273621.1	1.0	RGS22 regulator of G protein signaling 22
148	43	NP_000671.2	1.0	ADRA1A adrenoceptor alpha 1A
546	-673	XP_016885099.1	False	ATRX ATRX, chromatin remodeler
2990	5	XP_016867580.1	1.0	GUSB glucuronidase beta
79068	10	XP_011521618.1	1.0	FTO FTO, alpha-ketoglutarate dependent dioxygenase
84722	-10	NP_116025.1	False	PSRC1 proline and serine rich coiled-coil 1
8534	-13	XP_016873948.1	1.0	CHST1 carbohydrate sulfotransferase 1
1525	13	XP_011527779.1	1.0	CXADR CXADR, Ig-like cell adhesion molecule
11077	3	XP_011527749.1	1.0	HSF2BP heat shock transcription factor 2 binding protein
11159	9	XP_016858720.1	1.0	RABL2A RAB, member of RAS oncogene family like 2A
53335	92	XP_011531211.1	1.0	BCL11A B cell CLL/lymphoma 11A
9551	-6	NP_001003713.1	False	ATP5MF ATP synthase membrane subunit f
339145	-27	XP_016878687.1	False	FAM92B family with sequence similarity 92 member B
84215	5	XP_011525675.1	1.0	ZNF541 zinc finger protein 541
342945	-153	XP_016882235.1	1.0	ZSCAN22 zinc finger and SCAN domain containing 22
643836	-120	XP_016865210.1	1.0	ZFP62 ZFP62 zinc finger protein
433	-19	XP_011522167.1	1.0	ASGR2 asialoglycoprotein receptor 2
6936	9	NP_001188264.1	False	GCFC2 GC-rich sequence DNA-binding factor 2
54816	31	NP_001002844.1	1.0	ZNF280D zinc finger protein 280D
100506564	6	XP_011532667.1	False	THEGL theg spermatid protein like
124491	-23	XP_016878431.1	False	TMEM170A transmembrane protein 170A
116228	-7	NP_001299802.1	False	COX20 COX20, cytochrome c oxidase assembly factor
401944	18	XP_005245930.1	1.0	LDLRAD2 low density lipoprotein receptor class A domain containing 2
11147	33	NP_001031722.1	False	HHLA3 HERV-H LTR-associating 3
116461	-39	NP_001287695.1	1.0	TSEN15 tRNA splicing endonuclease subunit 15
970	-44	XP_016883012.1	1.0	CD70 CD70 molecule
10605	-79	NP_877590.1	1.0	PAIP1 poly(A) binding protein interacting protein 1
140766	-3	NP_542453.2	1.0	ADAMTS14 ADAM metallopeptidase with thrombospondin type 1 motif 14
50613	-342	XP_011518447.1	1.0	UBQLN3 ubiquilin 3
5098	-800	NP_115779.1	1.0	PCDHGC3 protocadherin gamma subfamily C, 3
4010	-11	NP_001167618.1	1.0	LMX1B LIM homeobox transcription factor 1 beta
254394	8	NP_694987.1	1.0	MCM9 minichromosome maintenance 9 homologous recombination repair factor
23475	-148	NP_001305179.1	False	QPRT quinolinate phosphoribosyltransferase
766	-21	XP_011521613.1	1.0	CA7 carbonic anhydrase 7
114783	11	XP_011524713.1	False	LMTK3 lemur tyrosine kinase 3
729230	46	NP_001116868.1	1.0	CCR2 C-C motif chemokine receptor 2
101929959	-40	XP_016870868.1	False	LOC101929959 ribosome biogenesis protein BMS1 homolog
11022	-33	NP_001077433.1	1.0	TDRKH tudor and KH domain containing
60484	25	XP_016857510.1	1.0	HAPLN2 hyaluronan and proteoglycan link protein 2
78996	12	XP_016868081.1	False	C7orf49 chromosome 7 open reading frame 49
5358	-27	NP_001165806.1	1.0	PLS3 plastin 3
245711	3	NP_001008779.1	False	SPDYA speedy/RINGO cell cycle regulator family member A
84871	-12	XP_016858084.1	1.0	AGBL4 ATP/GTP binding protein like 4
653067	5	NP_001091074.1	False	XAGE1B X antigen family member 1B
1489	14	XP_011544061.1	1.0	CTF1 cardiotrophin 1
10859	22	XP_011524637.1	False	LILRB1 leukocyte immunoglobulin like receptor B1
54629	-46	XP_016877824.1	False	MINDY2 MINDY lysine 48 deubiquitinase 2
23469	6	NP_001277189.1	1.0	PHF3 PHD finger protein 3
84058	7	NP_001307754.1	1.0	WDR54 WD repeat domain 54
101929959	3	XP_011516396.1	False	LOC101929959 ribosome biogenesis protein BMS1 homolog
25775	-24	NP_001289749.1	False	C22orf24 chromosome 22 open reading frame 24
6598	9	NP_003064.2	False	SMARCB1 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
80256	-101	XP_011516342.1	False	FAM214B family with sequence similarity 214 member B
22909	7	NP_001139567.1	1.0	FAN1 FANCD2 and FANCI associated nuclease 1
10549	95	XP_016884720.1	1.0	PRDX4 peroxiredoxin 4
9820	9	XP_016867029.1	1.0	CUL7 cullin 7
51127	49	NP_001128327.1	1.0	TRIM17 tripartite motif containing 17
9191	30	XP_005245657.1	1.0	DEDD death effector domain containing
4615	-15	XP_005265229.1	False	MYD88 myeloid differentiation primary response 88
53335	-533	NP_612569.1	1.0	BCL11A B cell CLL/lymphoma 11A
284013	10	NP_001138411.1	1.0	VMO1 vitelline membrane outer layer 1 homolog
25875	-13	XP_016874657.1	False	LETMD1 LETM1 domain containing 1
2354	-101	XP_005258748.1	1.0	FOSB FosB proto-oncogene, AP-1 transcription factor subunit
79642	-11	XP_016864085.1	1.0	ARSJ arylsulfatase family member J
54522	-31	NP_001009943.1	1.0	ANKRD16 ankyrin repeat domain 16
56141	4	NP_114040.1	1.0	PCDHA7 protocadherin alpha 7
60401	-94	NP_001311133.1	False	EDA2R ectodysplasin A2 receptor
81033	-11	XP_011523615.1	1.0	KCNH6 potassium voltage-gated channel subfamily H member 6
79758	3	XP_011533540.1	1.0	DHRS12 dehydrogenase/reductase 12
102723899	12	XP_016868379.1	False	LOC102723899 pituitary tumor-transforming gene 1 protein-interacting protein
56142	5	NP_114036.1	1.0	PCDHA6 protocadherin alpha 6
5354	-35	NP_955772.1	False	PLP1 proteolipid protein 1
4780	-73	NP_001300832.1	1.0	NFE2L2 nuclear factor, erythroid 2 like 2
6217	-26	XP_005259194.1	1.0	RPS16 ribosomal protein S16
2833	-159	XP_016884925.1	1.0	CXCR3 C-X-C motif chemokine receptor 3
2002	-128	NP_001244097.1	1.0	ELK1 ELK1, ETS transcription factor
157697	5	XP_016868613.1	False	ERICH1 glutamate rich 1
676	-4	NP_001229739.2	1.0	BRDT bromodomain testis associated
23241	-8	NP_001230056.1	False	PACS2 phosphofurin acidic cluster sorting protein 2
51699	12	XP_006719522.1	1.0	VPS29 VPS29, retromer complex component
57696	18	XP_016875204.1	1.0	DDX55 DEAD-box helicase 55
984	-13	NP_277025.1	1.0	CDK11B cyclin dependent kinase 11B
6691	-15	NP_001258650.1	1.0	SPINK2 serine peptidase inhibitor, Kazal type 2
341116	-13	XP_011543293.1	False	MS4A10 membrane spanning 4-domains A10
3769	-78	NP_001165887.1	1.0	KCNJ13 potassium voltage-gated channel subfamily J member 13
11010	-24	XP_011536077.1	1.0	GLIPR1 GLI pathogenesis related 1
140690	51	NP_001255980.1	1.0	CTCFL CCCTC-binding factor like
4744	-469	XP_011528502.1	False	NEFH neurofilament heavy
8721	-18	NP_001268228.1	1.0	EDF1 endothelial differentiation related factor 1
79068	10	XP_011521615.1	1.0	FTO FTO, alpha-ketoglutarate dependent dioxygenase
340061	34	XP_011535942.1	1.0	TMEM173 transmembrane protein 173
345895	-70	XP_016866315.1	False	RSPH4A radial spoke head 4 homolog A
5817	9	NP_001129242.2	False	PVR poliovirus receptor
22953	-23	NP_036358.2	1.0	P2RX2 purinergic receptor P2X 2
64897	-31	NP_075046.1	False	C12orf43 chromosome 12 open reading frame 43
51530	20	XP_011514590.1	False	ZC3HC1 zinc finger C3HC-type containing 1
348235	7	XP_011523047.1	1.0	SKA2 spindle and kinetochore associated complex subunit 2
1641	5	NP_835365.1	1.0	DCX doublecortin
6929	29	XP_011526521.1	1.0	TCF3 transcription factor 3
541578	-14	XP_011529483.1	1.0	CXorf40B chromosome X open reading frame 40B
5716	-27	NP_736606.1	1.0	PSMD10 proteasome 26S subunit, non-ATPase 10
339501	-75	XP_011542478.1	1.0	PRSS38 serine protease 38
51326	19	XP_011523178.1	1.0	ARL17A ADP ribosylation factor like GTPase 17A
7507	-16	XP_006717341.1	1.0	XPA XPA, DNA damage recognition and repair factor
55212	15	XP_011530383.1	False	BBS7 Bardet-Biedl syndrome 7
284293	-26	XP_016881199.1	1.0	HMSD histocompatibility minor serpin domain containing
11138	15	XP_011508809.1	1.0	TBC1D8 TBC1 domain family member 8
50651	8	XP_011539833.1	1.0	SLC45A1 solute carrier family 45 member 1
9328	141	XP_005272291.1	1.0	GTF3C5 general transcription factor IIIC subunit 5
201164	5	XP_016879799.1	1.0	PLD6 phospholipase D family member 6
112616	35	XP_016861135.1	False	CMTM7 CKLF like MARVEL transmembrane domain containing 7
11043	-30	XP_016884728.1	1.0	MID2 midline 2
54859	131	XP_011532155.1	False	ELP6 elongator acetyltransferase complex subunit 6
51318	-18	NP_663619.1	False	MRPL35 mitochondrial ribosomal protein L35
1070	-38	NP_001284697.1	1.0	CETN3 centrin 3
199223	-8	XP_005264981.1	1.0	TTC21A tetratricopeptide repeat domain 21A
255324	-42	NP_001257920.1	1.0	EPGN epithelial mitogen
646643	116	XP_011525529.1	1.0	SBK2 SH3 domain binding kinase family member 2
221545	-181	NP_659466.2	False	C6orf136 chromosome 6 open reading frame 136
114049	32	XP_006715910.1	1.0	BUD23 BUD23, rRNA methyltransferase and ribosome maturation factor
27343	-92	NP_001167556.1	1.0	POLL DNA polymerase lambda
5245	-31	NP_001268426.1	False	PHB prohibitin
84690	-16	NP_001308265.1	False	SPATA22 spermatogenesis associated 22
1139	-29	XP_011519480.1	1.0	CHRNA7 cholinergic receptor nicotinic alpha 7 subunit
56143	32	NP_113689.1	1.0	PCDHA5 protocadherin alpha 5
2212	-3	XP_016856155.1	1.0	FCGR2A Fc fragment of IgG receptor IIa
9526	53	XP_006721660.1	False	MPDU1 mannose-P-dolichol utilization defect 1
2635	-27	NP_001306110.1	1.0	GBP3 guanylate binding protein 3
7223	5	XP_011533508.1	1.0	TRPC4 transient receptor potential cation channel subfamily C member 4
151647	43	XP_011531673.1	False	FAM19A4 family with sequence similarity 19 member A4, C-C motif chemokine like
84750	-21	XP_011542980.1	1.0	FUT10 fucosyltransferase 10
51171	-26	XP_005259026.1	1.0	HSD17B14 hydroxysteroid 17-beta dehydrogenase 14
26056	-665	XP_006712048.1	1.0	RAB11FIP5 RAB11 family interacting protein 5
337876	-514	XP_011541667.1	1.0	CHSY3 chondroitin sulfate synthase 3
199953	5	NP_001010866.1	False	TMEM201 transmembrane protein 201
6934	-4	XP_005270159.1	1.0	TCF7L2 transcription factor 7 like 2
80739	10	XP_011513222.1	False	MPIG6B megakaryocyte and platelet inhibitory receptor G6b
79026	1065	XP_016873759.1	0.34	AHNAK AHNAK nucleoprotein
284325	-7	XP_016882109.1	False	C19orf54 chromosome 19 open reading frame 54
25875	-13	XP_016874656.1	False	LETMD1 LETM1 domain containing 1
10352	-57	XP_016855529.1	1.0	WARS2 tryptophanyl tRNA synthetase 2, mitochondrial
27180	-22	XP_011525032.1	1.0	SIGLEC9 sialic acid binding Ig like lectin 9
64770	-159	XP_005247768.1	False	CCDC14 coiled-coil domain containing 14
30835	-138	XP_005272529.1	1.0	CD209 CD209 molecule
3795	137	XP_006712071.1	1.0	KHK ketohexokinase
2897	8	NP_001307559.1	1.0	GRIK1 glutamate ionotropic receptor kainate type subunit 1
124491	-23	XP_016878429.1	False	TMEM170A transmembrane protein 170A
8784	-7	NP_683700.1	1.0	TNFRSF18 TNF receptor superfamily member 18
9180	12	NP_001161827.1	1.0	OSMR oncostatin M receptor
23787	-17	NP_055156.1	1.0	MTCH1 mitochondrial carrier 1
11156	-24	XP_006716563.1	1.0	PTP4A3 protein tyrosine phosphatase type IVA, member 3
145553	3	NP_001186751.1	1.0	MDP1 magnesium dependent phosphatase 1
27293	38	NP_001009568.1	1.0	SMPDL3B sphingomyelin phosphodiesterase acid like 3B
56137	3	NP_114070.1	1.0	PCDHA12 protocadherin alpha 12
9324	-14	NP_620058.1	False	HMGN3 high mobility group nucleosomal binding domain 3
123	-36	XP_016869748.1	1.0	PLIN2 perilipin 2
157697	5	XP_016868605.1	False	ERICH1 glutamate rich 1
433	-5	NP_001188281.1	1.0	ASGR2 asialoglycoprotein receptor 2
55254	-71	XP_005247635.1	False	TMEM39A transmembrane protein 39A
4221	-5	XP_011543342.1	False	MEN1 menin 1
8996	89	XP_011521726.1	1.0	NOL3 nucleolar protein 3
29914	-132	XP_006710653.1	False	UBIAD1 UbiA prenyltransferase domain containing 1
162394	-261	XP_005257991.1	1.0	SLFN5 schlafen family member 5
5054	78	XP_016867749.1	1.0	SERPINE1 serpin family E member 1
51100	16	XP_006710736.1	1.0	SH3GLB1 SH3 domain containing GRB2 like, endophilin B1
284013	-7	NP_001138412.1	1.0	VMO1 vitelline membrane outer layer 1 homolog
10202	-4	XP_011534641.1	1.0	DHRS2 dehydrogenase/reductase 2
2326	-89	XP_006711304.1	1.0	FMO1 flavin containing monooxygenase 1
64863	-23	XP_011524032.1	False	METTL4 methyltransferase like 4
339855	5	XP_016861779.1	False	KY kyphoscoliosis peptidase
339778	4	XP_016859453.1	False	C2orf70 chromosome 2 open reading frame 70
79801	-38	NP_001311247.1	False	SHCBP1 SHC binding and spindle associated 1
